Time,Displacement,Force
"82.1000","6.8333","0.3830"
"82.2000","6.8415","0.3831"
"82.3000","6.8502","0.3832"
"82.4000","6.8583","0.3832"
"82.5000","6.8664","0.3829"
"82.6000","6.8748","0.3829"
"82.7000","6.8832","0.3829"
"82.8000","6.8917","0.3830"
"82.9000","6.9002","0.3828"
"83.0000","6.9084","0.3826"
"83.1000","6.9166","0.3825"
"83.2000","6.9250","0.3828"
"83.3000","6.9332","0.3825"
"83.4000","6.9419","0.3825"
"83.5000","6.9500","0.3824"
"83.6000","6.9583","0.3822"
"83.7000","6.9665","0.3823"
"83.8000","6.9750","0.3821"
"83.9000","6.9831","0.3821"
"84.0000","6.9921","0.3826"
"84.1000","7.0000","0.3819"
"84.2000","7.0083","0.3820"
"84.3000","7.0165","0.3820"
"84.4000","7.0249","0.3819"
"84.5000","7.0330","0.3819"
"84.6000","7.0419","0.3819"
"84.7000","7.0498","0.3817"
"84.8000","7.0580","0.3817"
"84.9000","7.0662","0.3816"
"85.0000","7.0749","0.3816"
"85.1000","7.0833","0.3815"
"85.2000","7.0919","0.3817"
"85.3000","7.1001","0.3815"
"85.4000","7.1084","0.3817"
"85.5000","7.1166","0.3812"
"85.6000","7.1249","0.3813"
"85.7000","7.1336","0.3812"
"85.8000","7.1418","0.3813"
"85.9000","7.1501","0.3812"
"86.0000","7.1582","0.3807"
"86.1000","7.1665","0.3808"
"86.2000","7.1748","0.3808"
"86.3000","7.1835","0.3808"
"86.4000","7.1919","0.3806"
"86.5000","7.2001","0.3807"
"86.6000","7.2082","0.3805"
"86.7000","7.2167","0.3804"
"86.8000","7.2249","0.3803"
"86.9000","7.2337","0.3803"
"87.0000","7.2416","0.3804"
"87.1000","7.2500","0.3799"
"87.2000","7.2581","0.3796"
"87.3000","7.2665","0.3797"
"87.4000","7.2748","0.3797"
"87.5000","7.2836","0.3796"
"87.6000","7.2916","0.3791"
"87.7000","7.3000","0.3791"
"87.8000","7.3082","0.3787"
"87.9000","7.3164","0.3786"
"88.0000","7.3250","0.3787"
"88.1000","7.3334","0.3786"
"88.2000","7.3414","0.3782"
"88.3000","7.3498","0.3777"
"88.4000","7.3581","0.3775"
"88.5000","7.3663","0.3774"
"88.6000","7.3752","0.3773"
"88.7000","7.3835","0.3771"
"88.8000","7.3918","0.3768"
"88.9000","7.4001","0.3765"
"89.0000","7.4084","0.3760"
"89.1000","7.4166","0.3755"
"89.2000","7.4253","0.3748"
"89.3000","7.4333","0.3740"
"89.4000","7.4416","0.3726"
"89.5000","7.4498","0.3708"
"89.6000","7.4582","0.3684"
"89.7000","7.4665","0.3649"
"89.8000","7.4752","0.3532"
"89.9000","7.4833","0.3254"
"90.0000","7.4918","0.2953"
"90.1000","7.5000","0.2517"
"90.2000","7.5081","0.1970"
"90.3000","7.5168","0.1298"
"90.4000","7.5253","0.0341"
"90.5000","7.5331","0.0343"
"90.6000","7.5415","0.0345"
"90.7000","7.5497","0.0342"
"90.8000","7.5581","0.0345"
"90.9000","7.5668","0.0343"
"91.0000","7.5751","0.0343"
"91.1000","7.5834","0.0342"
"91.2000","7.5916","0.0343"
"91.3000","7.5999","0.0341"
"91.4000","7.6082","0.0341"
"91.5000","7.6166","0.0342"
"91.6000","7.6250","0.0343"
"91.7000","7.6332","0.0344"
"91.8000","7.6414","0.0345"
"91.9000","7.6496","0.0344"
"92.0000","7.6582","0.0344"
"92.1000","7.6668","0.0345"
"92.2000","7.6752","0.0344"
"92.3000","7.6834","0.0341"
"92.4000","7.6916","0.0345"
"92.5000","7.7000","0.0345"
"92.6000","7.7083","0.0345"
"92.7000","7.7167","0.0345"
"92.7450","7.7205","0.0344"
